regression,score,random_state,embedding,sample_size,pearson_train,pearson_test,spearman_train,spearman_test,RMSE_train,RMSE_test,SDR_train,SDR_test
ridge,nanomelt,0,esm2_t30_l29,1500,0.903095,0.851668,0.900789,0.849199,1.73945,2.079,0.861985,0.856326
ridge,solubility_score,100,esm2_t30_l1,20,0.991975,0.553034,0.980451,0.534573,0.0448827,0.271975,0.92394,0.737485
ridge,zsurf_score,100,esm2_t30_l1,50,0.870751,0.574761,0.859304,0.591693,0.0757725,0.0920176,0.542101,0.605331
ridge,nanomelt,0,esm2_t30_l29,2000,0.896104,0.856799,0.896116,0.854674,1.75553,2.04447,0.858633,0.843245
ridge,solubility_score,100,esm2_t30_l1,50,0.999683,0.712867,0.998944,0.702588,0.00835844,0.234761,0.992328,0.968179
ridge,nanomelt,0,esm2_t30_l29,3000,0.89172,0.86218,0.892912,0.860086,1.77347,2.00924,0.861766,0.837323
ridge,zsurf_score,100,esm2_t30_l1,100,0.837643,0.611682,0.832571,0.62425,0.0719066,0.0863789,0.625634,0.650827
ridge,solubility_score,100,esm2_t30_l1,100,0.948077,0.812316,0.928041,0.804755,0.105786,0.181562,0.870211,0.827162
ridge,nanomelt,0,esm2_t30_l29,4000,0.89041,0.865659,0.890353,0.864482,1.79492,1.98417,0.866573,0.85348
ridge,zsurf_score,100,esm2_t30_l1,200,0.802685,0.635285,0.797244,0.651781,0.0699527,0.0841649,0.690563,0.72427
ridge,solubility_score,100,esm2_t30_l1,200,0.903795,0.834092,0.877819,0.825591,0.135949,0.173109,0.812185,0.776908
ridge,zsurf_score,100,esm2_t30_l1,500,0.796778,0.65357,0.781511,0.666475,0.0705027,0.0827446,0.732618,0.771648
ridge,nanomelt,0,esm2_t30_l29,6000,0.887807,0.870743,0.889443,0.870003,1.8231,1.94934,0.868683,0.857958
ridge,solubility_score,100,esm2_t30_l1,500,0.897712,0.851088,0.886797,0.843348,0.144548,0.163984,0.850087,0.852688
ridge,zsurf_score,100,esm2_t30_l1,640,0.774766,0.658335,0.764426,0.670562,0.0710566,0.0816204,0.706715,0.723003
ridge,nanomelt,0,esm2_t30_l29,8000,0.886516,0.873528,0.886916,0.872002,1.83688,1.92846,0.877712,0.869299
ridge,solubility_score,100,esm2_t30_l1,640,0.894425,0.852859,0.878144,0.845006,0.144525,0.163346,0.852343,0.85221
ridge,nanomelt,42,onehot,20,0.969267,0.281593,0.990977,0.273757,2.10077,3.93556,0.371567,0.0665787
ridge,zsurf_score,100,esm2_t30_l1,700,0.761403,0.660089,0.758609,0.673643,0.0729183,0.0813946,0.695837,0.716584
ridge,nanomelt,42,onehot,50,1.0,0.410688,1.0,0.420096,7.69763e-05,3.63972,0.999984,0.324658
ridge,solubility_score,100,esm2_t30_l1,700,0.89758,0.85366,0.879629,0.845868,0.141738,0.163211,0.865721,0.864624
ridge,nanomelt,42,onehot,100,0.999923,0.489003,0.999808,0.496985,0.068507,3.46982,0.987822,0.476199
ridge,zsurf_score,100,esm2_t30_l1,750,0.762297,0.660678,0.761417,0.674018,0.0722457,0.0813298,0.700067,0.717161
ridge,nanomelt,42,onehot,200,0.995702,0.611219,0.995383,0.608906,0.456549,3.18531,0.924859,0.527387
ridge,solubility_score,100,esm2_t30_l1,750,0.88851,0.855448,0.874153,0.84833,0.146702,0.162016,0.849392,0.848668
ridge,nanomelt,42,onehot,500,0.987899,0.709207,0.989308,0.709047,0.706211,2.82415,0.88923,0.693846
ridge,zsurf_score,100,esm2_t30_l1,800,0.7667,0.665532,0.76994,0.678803,0.072087,0.0808993,0.708616,0.724476
ridge,nanomelt,42,onehot,640,0.988125,0.733244,0.989497,0.733361,0.698523,2.71977,0.898537,0.75919
ridge,solubility_score,100,esm2_t30_l1,800,0.892038,0.854896,0.875118,0.847174,0.144991,0.162458,0.862497,0.863097
ridge,zsurf_score,100,esm2_t30_l1,1000,0.772988,0.667302,0.779771,0.678709,0.0694403,0.0807512,0.722091,0.722955
ridge,nanomelt,42,onehot,700,0.987852,0.74114,0.98903,0.737356,0.70266,2.69174,0.901792,0.778072
ridge,solubility_score,100,esm2_t30_l1,1000,0.897097,0.859869,0.880798,0.851168,0.142236,0.16022,0.869083,0.871888
ridge,nanomelt,42,onehot,750,0.992795,0.743692,0.993359,0.740507,0.517222,2.71107,0.942037,0.849064
ridge,zsurf_score,100,esm2_t30_l1,1500,0.74357,0.682164,0.757255,0.693044,0.0753118,0.0791708,0.697252,0.730279
ridge,solubility_score,100,esm2_t30_l1,1500,0.889688,0.867014,0.874352,0.858633,0.145018,0.155533,0.866378,0.874982
ridge,nanomelt,42,onehot,800,0.98714,0.756085,0.988001,0.7543,0.709372,2.62188,0.905676,0.798591
ridge,zsurf_score,100,esm2_t30_l1,2000,0.736131,0.690227,0.744729,0.701766,0.0773426,0.0783293,0.695729,0.735168
ridge,nanomelt,42,onehot,1000,0.985495,0.784445,0.98583,0.784272,0.738832,2.49361,0.909601,0.857804
ridge,solubility_score,100,esm2_t30_l1,2000,0.882776,0.870672,0.867559,0.861185,0.148793,0.153555,0.861722,0.866572
ridge,zsurf_score,100,esm2_t30_l1,3000,0.733721,0.697397,0.744813,0.703737,0.0791132,0.0777185,0.705454,0.755707
ridge,solubility_score,100,esm2_t30_l1,3000,0.896211,0.874337,0.883039,0.866665,0.141054,0.151647,0.889077,0.898406
ridge,nanomelt,42,onehot,1500,0.978453,0.81764,0.978281,0.819895,0.884356,2.30231,0.894277,0.867888
ridge,zsurf_score,100,esm2_t30_l1,4000,0.743368,0.702313,0.753681,0.705182,0.0770827,0.0771744,0.72313,0.761548
ridge,solubility_score,100,esm2_t30_l1,4000,0.890429,0.877056,0.879757,0.869077,0.144518,0.149792,0.880733,0.879576
ridge,nanomelt,42,onehot,2000,0.969548,0.838875,0.970677,0.844794,1.05454,2.16457,0.865989,0.848166
ridge,zsurf_score,100,esm2_t30_l1,6000,0.747004,0.714602,0.74964,0.717163,0.0771369,0.0758242,0.729373,0.768647
ridge,solubility_score,100,esm2_t30_l1,6000,0.894633,0.882969,0.88274,0.87518,0.142173,0.146272,0.890417,0.887669
ridge,zsurf_score,100,esm2_t30_l1,8000,0.748026,0.721138,0.753577,0.72352,0.076147,0.0750197,0.731965,0.768194
ridge,solubility_score,100,esm2_t30_l1,8000,0.894641,0.885086,0.882668,0.876306,0.141822,0.145068,0.891125,0.894161
ridge,nanomelt,42,onehot,3000,0.962687,0.865614,0.96305,0.872049,1.12374,1.99344,0.877741,0.896546
ridge,zsurf_score,100,esm2_t30_l15,20,0.945448,0.139209,0.893233,0.152731,0.0532175,0.107652,0.350771,0.152804
ridge,solubility_score,100,esm2_t30_l15,20,0.927895,0.457891,0.903759,0.451869,0.211056,0.287511,0.365008,0.221471
ridge,zsurf_score,100,esm2_t30_l15,50,0.852671,0.328269,0.777287,0.341075,0.0954507,0.106334,0.321511,0.358811
ridge,solubility_score,100,esm2_t30_l15,50,0.92184,0.5583,0.912605,0.535821,0.173606,0.259541,0.538412,0.499258
ridge,zsurf_score,100,esm2_t30_l15,100,0.855952,0.470426,0.796688,0.485297,0.0808886,0.0958193,0.447201,0.489841
ridge,solubility_score,100,esm2_t30_l15,100,0.973229,0.722911,0.961872,0.706476,0.0833364,0.217689,0.856132,0.788946
ridge,zsurf_score,100,esm2_t30_l15,200,0.858626,0.587102,0.835905,0.60383,0.0641925,0.088126,0.641014,0.684602
ridge,solubility_score,100,esm2_t30_l15,200,0.952118,0.820195,0.940017,0.80942,0.0996829,0.179047,0.854592,0.775052
ridge,zsurf_score,100,esm2_t30_l15,500,0.849663,0.653208,0.828542,0.678022,0.0628989,0.0825804,0.723833,0.745779
ridge,solubility_score,100,esm2_t30_l15,500,0.958002,0.87172,0.949726,0.863983,0.0946057,0.153417,0.914524,0.903845
ridge,zsurf_score,100,esm2_t30_l15,640,0.852595,0.662615,0.831006,0.683013,0.0591085,0.081938,0.770553,0.76733
ridge,solubility_score,100,esm2_t30_l15,640,0.954049,0.881943,0.943795,0.875493,0.097261,0.147672,0.914151,0.899617
ridge,zsurf_score,100,esm2_t30_l15,700,0.853291,0.67677,0.834611,0.69599,0.0590791,0.0805323,0.770789,0.776135
ridge,nanomelt,42,onehot,4000,0.954083,0.875411,0.955317,0.882876,1.24329,1.92142,0.866945,0.886808
ridge,solubility_score,100,esm2_t30_l15,700,0.951672,0.887209,0.93965,0.881665,0.0991791,0.144378,0.9151,0.900289
ridge,zsurf_score,100,esm2_t30_l15,750,0.850994,0.681197,0.834801,0.701143,0.0590031,0.0799223,0.772365,0.772739
ridge,solubility_score,100,esm2_t30_l15,750,0.950218,0.888761,0.938299,0.883221,0.0999116,0.143255,0.914398,0.903516
ridge,zsurf_score,100,esm2_t30_l15,800,0.840015,0.690713,0.825329,0.712548,0.0617965,0.0784973,0.73514,0.735119
ridge,solubility_score,100,esm2_t30_l15,800,0.950074,0.892371,0.938132,0.886927,0.100454,0.140978,0.916756,0.908031
ridge,zsurf_score,100,esm2_t30_l15,1000,0.832955,0.705749,0.825408,0.726829,0.0612658,0.0768964,0.737375,0.730098
ridge,solubility_score,100,esm2_t30_l15,1000,0.950267,0.900177,0.941555,0.89546,0.100503,0.136309,0.920831,0.912189
ridge,zsurf_score,100,esm2_t30_l15,1500,0.842051,0.736453,0.832436,0.752454,0.0609058,0.0734927,0.78849,0.802869
ridge,solubility_score,100,esm2_t30_l15,1500,0.945963,0.906577,0.939366,0.902263,0.103093,0.131606,0.924301,0.917256
ridge,zsurf_score,100,esm2_t30_l15,2000,0.820832,0.742403,0.815446,0.758194,0.0656279,0.0724765,0.751656,0.772514
ridge,solubility_score,100,esm2_t30_l15,2000,0.941665,0.912881,0.936292,0.908269,0.106631,0.127303,0.924043,0.920794
ridge,zsurf_score,100,esm2_t30_l15,3000,0.82502,0.75837,0.82362,0.767607,0.0658844,0.0707594,0.787821,0.823626
ridge,solubility_score,100,esm2_t30_l15,3000,0.940544,0.918106,0.934673,0.913811,0.10806,0.123454,0.928011,0.920369
ridge,zsurf_score,100,esm2_t30_l15,4000,0.821625,0.766956,0.819373,0.777509,0.0657655,0.0694749,0.789383,0.810885
ridge,nanomelt,42,onehot,6000,0.947638,0.891146,0.948929,0.899392,1.29183,1.80312,0.881887,0.901973
ridge,solubility_score,100,esm2_t30_l15,4000,0.938126,0.920664,0.933604,0.917502,0.109985,0.121524,0.927872,0.917961
ridge,zsurf_score,100,esm2_t30_l15,6000,0.815675,0.780014,0.81413,0.789467,0.0671523,0.0676972,0.792659,0.814861
ridge,solubility_score,100,esm2_t30_l15,6000,0.937849,0.924288,0.933169,0.920227,0.110451,0.118807,0.930242,0.918821
ridge,zsurf_score,100,esm2_t30_l15,8000,0.814952,0.786769,0.815504,0.795865,0.0665122,0.0667734,0.795159,0.820896
ridge,solubility_score,100,esm2_t30_l15,8000,0.937262,0.926204,0.932812,0.922894,0.110676,0.117419,0.931209,0.91918
ridge,zsurf_score,100,esm2_t30_l29,20,0.937699,0.350493,0.909774,0.37193,0.049924,0.103022,0.404875,0.193523
ridge,solubility_score,100,esm2_t30_l29,20,1.0,0.558217,1.0,0.551739,9.61135e-06,0.26222,0.999979,0.642011
ridge,zsurf_score,100,esm2_t30_l29,50,0.878277,0.428613,0.858247,0.440828,0.0876276,0.102112,0.389202,0.399304
ridge,solubility_score,100,esm2_t30_l29,50,0.978958,0.668433,0.972245,0.660119,0.0787587,0.232034,0.839202,0.666801
ridge,zsurf_score,100,esm2_t30_l29,100,0.872153,0.530413,0.871131,0.558817,0.0730301,0.0922272,0.533383,0.507105
ridge,solubility_score,100,esm2_t30_l29,100,0.971483,0.778479,0.954827,0.776199,0.0817632,0.195971,0.883016,0.771104
ridge,zsurf_score,100,esm2_t30_l29,200,0.850525,0.610554,0.852068,0.631517,0.066225,0.0856446,0.619316,0.616015
ridge,solubility_score,100,esm2_t30_l29,200,0.945744,0.832171,0.924176,0.824329,0.105865,0.174038,0.842869,0.785379
ridge,zsurf_score,100,esm2_t30_l29,500,0.859496,0.686603,0.849119,0.69768,0.0606864,0.0789937,0.748475,0.757823
ridge,solubility_score,100,esm2_t30_l29,500,0.958039,0.871824,0.945574,0.869821,0.0942569,0.153806,0.92141,0.927606
ridge,zsurf_score,100,esm2_t30_l29,640,0.834419,0.7042,0.824999,0.715468,0.0631614,0.0768115,0.708897,0.68893
ridge,nanomelt,42,onehot,8000,0.943378,0.902596,0.945224,0.908128,1.33217,1.71044,0.890742,0.905694
ridge,solubility_score,100,esm2_t30_l29,640,0.942567,0.880514,0.930658,0.876748,0.108422,0.148614,0.897955,0.889513
ridge,nanomelt,42,esm1b,20,0.968536,0.343052,0.977444,0.329677,1.85572,3.7809,0.454676,0.225901
ridge,nanomelt,42,esm1b,50,0.971453,0.611181,0.968019,0.600847,1.1825,3.15617,0.803571,0.546332
ridge,zsurf_score,100,esm2_t30_l29,700,0.844285,0.711031,0.836412,0.723009,0.0610147,0.076204,0.743889,0.731303
ridge,nanomelt,42,esm1b,100,0.955752,0.716544,0.956531,0.701366,1.34436,2.79743,0.785896,0.620369
ridge,solubility_score,100,esm2_t30_l29,700,0.942108,0.88495,0.929924,0.881689,0.108379,0.146302,0.899745,0.897363
ridge,nanomelt,42,esm1b,200,0.937133,0.754643,0.940521,0.754125,1.46446,2.61322,0.802555,0.726203
ridge,zsurf_score,100,esm2_t30_l29,750,0.832512,0.712008,0.833301,0.726229,0.0627918,0.0760005,0.720956,0.700914
ridge,nanomelt,42,esm1b,500,0.919882,0.817577,0.917268,0.817516,1.56456,2.29014,0.810164,0.795076
ridge,solubility_score,100,esm2_t30_l29,750,0.941037,0.889521,0.931117,0.886458,0.108613,0.14313,0.898604,0.897044
ridge,nanomelt,42,esm1b,640,0.919567,0.82916,0.913907,0.82718,1.58378,2.2211,0.828831,0.825041
ridge,zsurf_score,100,esm2_t30_l29,800,0.83479,0.719807,0.834781,0.730196,0.0626835,0.0752044,0.729546,0.706253
ridge,nanomelt,42,esm1b,700,0.910748,0.827807,0.902122,0.823313,1.68037,2.23143,0.811131,0.802748
ridge,solubility_score,100,esm2_t30_l29,800,0.940904,0.890508,0.930296,0.887047,0.109157,0.142426,0.901272,0.893253
ridge,nanomelt,42,esm1b,750,0.922389,0.83609,0.916192,0.832211,1.56937,2.18014,0.840438,0.828268
ridge,zsurf_score,100,esm2_t30_l29,1000,0.838088,0.737626,0.839207,0.748629,0.0602221,0.0731866,0.754065,0.733548
ridge,solubility_score,100,esm2_t30_l29,1000,0.941662,0.899186,0.931162,0.895905,0.108694,0.137269,0.907239,0.911278
ridge,nanomelt,42,esm1b,800,0.923424,0.834778,0.916085,0.832321,1.54862,2.18771,0.84514,0.836443
ridge,zsurf_score,100,esm2_t30_l29,1500,0.834192,0.759321,0.834501,0.767436,0.0625095,0.0703009,0.760898,0.768704
ridge,nanomelt,42,esm1b,1000,0.934295,0.841645,0.927026,0.840657,1.43453,2.15415,0.877819,0.88391
ridge,solubility_score,100,esm2_t30_l29,1500,0.939748,0.907655,0.932051,0.904211,0.108852,0.13127,0.910091,0.909396
ridge,nanomelt,42,esm1b,1500,0.928526,0.859796,0.923685,0.85886,1.48399,2.02978,0.882126,0.858023
ridge,zsurf_score,100,esm2_t30_l29,2000,0.826837,0.763575,0.828119,0.773652,0.0646361,0.0698215,0.75792,0.790011
ridge,solubility_score,100,esm2_t30_l29,2000,0.938313,0.915713,0.931529,0.912333,0.1097,0.12553,0.91301,0.915118
ridge,nanomelt,42,esm1b,2000,0.923739,0.868591,0.919779,0.868991,1.52787,1.96929,0.882409,0.862827
ridge,zsurf_score,100,esm2_t30_l29,3000,0.821369,0.772195,0.824305,0.780609,0.0666233,0.0688173,0.770293,0.818872
ridge,solubility_score,100,esm2_t30_l29,3000,0.938171,0.921073,0.933903,0.917725,0.110224,0.121392,0.918878,0.920339
ridge,nanomelt,42,esm1b,3000,0.920291,0.875019,0.91544,0.876619,1.55555,1.92389,0.887244,0.882506
ridge,zsurf_score,100,esm2_t30_l29,4000,0.821717,0.774611,0.821018,0.778629,0.065728,0.0686265,0.7931,0.834546
ridge,solubility_score,100,esm2_t30_l29,4000,0.936866,0.922948,0.932257,0.92042,0.111125,0.120017,0.92127,0.921222
ridge,nanomelt,42,esm1b,4000,0.917668,0.881667,0.914289,0.883946,1.58744,1.87489,0.889989,0.889011
ridge,zsurf_score,100,esm2_t30_l29,6000,0.81838,0.784736,0.818063,0.787481,0.0666989,0.0672582,0.797415,0.844237
ridge,solubility_score,100,esm2_t30_l29,6000,0.935516,0.928401,0.931377,0.92647,0.112476,0.115911,0.923472,0.921017
ridge,nanomelt,42,esm1b,6000,0.913755,0.887927,0.910751,0.891882,1.61218,1.82767,0.891076,0.892878
ridge,zsurf_score,100,esm2_t30_l29,8000,0.815838,0.789596,0.819978,0.793447,0.0663581,0.0665686,0.799076,0.846764
ridge,solubility_score,100,esm2_t30_l29,8000,0.936792,0.928978,0.932668,0.926857,0.111073,0.115431,0.931275,0.928437
ridge,zsurf_score,256,esm2_t30_l1,20,0.898181,0.404842,0.815038,0.406534,0.0948489,0.102756,0.359386,0.410542
ridge,solubility_score,256,esm2_t30_l1,20,0.987253,0.654409,0.97594,0.63989,0.0819982,0.255574,0.883654,0.889851
ridge,nanomelt,42,esm1b,8000,0.91554,0.892439,0.913729,0.895957,1.59608,1.79385,0.90353,0.908033
ridge,zsurf_score,256,esm2_t30_l1,50,0.856739,0.503592,0.736182,0.508131,0.0765904,0.0971593,0.517403,0.552686
ridge,nanomelt,42,nanobert,20,0.82286,0.342082,0.830075,0.333065,2.68968,3.80322,0.221261,0.184995
ridge,solubility_score,256,esm2_t30_l1,50,0.955505,0.772201,0.940648,0.762588,0.109777,0.202862,0.872162,0.84026
ridge,nanomelt,42,nanobert,50,0.677031,0.549674,0.688259,0.555797,3.48641,3.50744,0.238185,0.268011
ridge,zsurf_score,256,esm2_t30_l1,100,0.783556,0.532977,0.717924,0.535759,0.0804053,0.0952795,0.532325,0.568059
ridge,nanomelt,42,nanobert,100,0.729833,0.601607,0.744373,0.591801,2.86368,3.19205,0.4927,0.518344
ridge,solubility_score,256,esm2_t30_l1,100,0.914577,0.797892,0.902682,0.788147,0.145346,0.191293,0.782057,0.763141
ridge,nanomelt,42,nanobert,200,0.798098,0.63506,0.8085,0.626747,2.40349,3.07493,0.680753,0.667525
ridge,zsurf_score,256,esm2_t30_l1,200,0.788974,0.586522,0.73248,0.59911,0.0717619,0.0913465,0.638705,0.662883
ridge,nanomelt,42,nanobert,500,0.76285,0.681619,0.762001,0.674553,2.50208,2.90758,0.684654,0.672541
ridge,solubility_score,256,esm2_t30_l1,200,0.918142,0.82967,0.907167,0.823053,0.130241,0.178619,0.860416,0.918972
ridge,nanomelt,42,nanobert,640,0.775002,0.698192,0.768477,0.690712,2.49696,2.84446,0.705259,0.707695
ridge,zsurf_score,256,esm2_t30_l1,500,0.788223,0.654554,0.763427,0.666252,0.0742699,0.085557,0.710562,0.731052
ridge,nanomelt,42,nanobert,700,0.793239,0.706702,0.785328,0.697214,2.4173,2.81459,0.741446,0.743339
ridge,solubility_score,256,esm2_t30_l1,500,0.912175,0.855025,0.903871,0.846193,0.134393,0.16568,0.881514,0.899949
ridge,nanomelt,42,nanobert,750,0.796642,0.707427,0.788754,0.698258,2.41034,2.81288,0.747436,0.747885
ridge,zsurf_score,256,esm2_t30_l1,640,0.775094,0.670313,0.757295,0.679323,0.0749633,0.0835964,0.698323,0.707091
ridge,nanomelt,42,nanobert,800,0.792552,0.708161,0.787205,0.697504,2.41833,2.80828,0.744986,0.742075
ridge,solubility_score,256,esm2_t30_l1,640,0.900772,0.862017,0.891362,0.852098,0.141317,0.160877,0.865133,0.861752
ridge,nanomelt,42,nanobert,1000,0.785795,0.716137,0.777831,0.707064,2.46399,2.77821,0.742928,0.75939
ridge,zsurf_score,256,esm2_t30_l1,700,0.776615,0.670429,0.761775,0.680195,0.0754002,0.0836541,0.703595,0.719524
ridge,nanomelt,42,nanobert,1500,0.787352,0.729036,0.775456,0.717615,2.44937,2.72496,0.75137,0.771614
ridge,solubility_score,256,esm2_t30_l1,700,0.899368,0.862896,0.888594,0.853002,0.141219,0.160382,0.865115,0.865801
ridge,nanomelt,42,nanobert,2000,0.777214,0.736588,0.766707,0.723543,2.49899,2.68956,0.744096,0.760312
ridge,zsurf_score,256,esm2_t30_l1,750,0.773825,0.666895,0.760012,0.676419,0.0748989,0.083895,0.704092,0.71574
ridge,nanomelt,42,nanobert,3000,0.779437,0.744175,0.766051,0.731253,2.48241,2.65932,0.768875,0.786557
ridge,solubility_score,256,esm2_t30_l1,750,0.898042,0.862938,0.886546,0.852321,0.140736,0.160168,0.864182,0.864081
ridge,nanomelt,42,nanobert,4000,0.784916,0.746916,0.772773,0.733845,2.46959,2.64799,0.777015,0.791862
ridge,zsurf_score,256,esm2_t30_l1,800,0.778707,0.668094,0.762511,0.676386,0.0749908,0.0840141,0.71905,0.739563
ridge,nanomelt,42,nanobert,6000,0.784224,0.751442,0.77119,0.741527,2.45851,2.62667,0.77845,0.793168
ridge,solubility_score,256,esm2_t30_l1,800,0.898588,0.863148,0.885579,0.853453,0.141416,0.159998,0.866679,0.87062
ridge,zsurf_score,256,esm2_t30_l1,1000,0.764353,0.6745,0.751522,0.684318,0.0756216,0.083163,0.700394,0.725735
ridge,nanomelt,42,nanobert,8000,0.783044,0.758331,0.770852,0.746769,2.467,2.59227,0.778228,0.786695
ridge,nanomelt,42,vhse,20,0.967598,0.127046,0.98797,0.210057,1.83329,3.96748,0.463215,0.209086
ridge,solubility_score,256,esm2_t30_l1,1000,0.889239,0.866532,0.872956,0.856456,0.1457,0.157779,0.854972,0.864293
ridge,nanomelt,42,vhse,50,0.946496,0.343884,0.975318,0.443533,2.37736,3.74472,0.459413,0.26838
ridge,zsurf_score,256,esm2_t30_l1,1500,0.759854,0.681382,0.750933,0.690415,0.0762232,0.0824199,0.718012,0.73921
ridge,nanomelt,42,vhse,100,0.944181,0.606178,0.953867,0.614957,2.15877,3.34961,0.509422,0.331594
ridge,nanomelt,42,vhse,200,0.985828,0.453298,0.98704,0.693898,0.737774,4.56995,0.900027,1.18019
ridge,solubility_score,256,esm2_t30_l1,1500,0.895477,0.87239,0.880056,0.861667,0.143325,0.154427,0.876403,0.877595
ridge,nanomelt,42,vhse,500,0.923041,0.734856,0.926027,0.758607,1.82526,2.71826,0.64423,0.647305
ridge,zsurf_score,256,esm2_t30_l1,2000,0.778873,0.685837,0.769789,0.69536,0.0722133,0.0822237,0.751184,0.769076
ridge,nanomelt,42,vhse,640,0.917538,0.751955,0.920762,0.776249,1.83055,2.62713,0.674365,0.699783
ridge,solubility_score,256,esm2_t30_l1,2000,0.89945,0.871787,0.884659,0.862718,0.13995,0.154741,0.885707,0.883158
ridge,nanomelt,42,vhse,700,0.929588,0.796156,0.932438,0.798884,1.65407,2.41781,0.732126,0.733722
ridge,zsurf_score,256,esm2_t30_l1,3000,0.77716,0.69618,0.770967,0.706079,0.0715545,0.0808559,0.751553,0.755489
ridge,nanomelt,42,vhse,750,0.927955,0.801583,0.932466,0.803651,1.66804,2.38666,0.73499,0.748479
ridge,solubility_score,256,esm2_t30_l1,3000,0.903067,0.873632,0.888524,0.865173,0.1368,0.153752,0.895869,0.888824
ridge,nanomelt,42,vhse,800,0.93317,0.813112,0.936905,0.817472,1.54678,2.31412,0.778709,0.796172
ridge,nanomelt,42,vhse,1000,0.941762,0.816944,0.94029,0.834015,1.39331,2.3075,0.842682,0.883906
ridge,zsurf_score,256,esm2_t30_l1,4000,0.763619,0.704392,0.759119,0.712716,0.072604,0.0797819,0.741994,0.740725
ridge,solubility_score,256,esm2_t30_l1,4000,0.899921,0.878527,0.88683,0.870393,0.137431,0.150926,0.893163,0.89049
ridge,nanomelt,42,vhse,1500,0.934878,0.837937,0.932331,0.84773,1.44072,2.17797,0.857782,0.888774
ridge,nanomelt,42,vhse,2000,0.925199,0.851587,0.924833,0.855561,1.54649,2.0844,0.8355,0.837256
ridge,zsurf_score,256,esm2_t30_l1,6000,0.76541,0.71095,0.764449,0.722266,0.0735656,0.0792511,0.754581,0.773259
ridge,solubility_score,256,esm2_t30_l1,6000,0.894477,0.881384,0.881252,0.872904,0.140566,0.149266,0.889946,0.895708
ridge,nanomelt,42,vhse,3000,0.919459,0.864502,0.918093,0.869181,1.56982,1.99912,0.870438,0.885132
ridge,zsurf_score,256,esm2_t30_l1,8000,0.757551,0.710773,0.759763,0.725586,0.0742146,0.0791841,0.749088,0.763852
ridge,nanomelt,42,vhse,4000,0.91105,0.871043,0.911954,0.875862,1.65847,1.95184,0.854683,0.864728
ridge,solubility_score,256,esm2_t30_l1,8000,0.894449,0.884582,0.882694,0.876162,0.141443,0.147442,0.891132,0.899498
ridge,zsurf_score,256,esm2_t30_l15,20,0.956736,0.301401,0.933835,0.312024,0.0786212,0.107643,0.45914,0.379403
ridge,solubility_score,256,esm2_t30_l15,20,0.977395,0.446113,0.972932,0.432705,0.147186,0.295628,0.709997,0.685644
